id,player_fifa_api_id,player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
1021,208005,172875,22-02-2012 00:00,64,72,right,medium,medium,32,70,65,47,54,63,65,40,51,58,76,71,69,57,61,73,66,54,66,61,30,12,53,60,70,14,17,20,7,9,8,13,8
1022,208005,172875,22-02-2007 00:00,64,72,right,medium,medium,32,70,65,47,54,63,65,40,51,58,76,71,69,57,61,73,66,54,66,61,30,12,53,60,70,14,17,20,7,9,8,13,8
1023,207541,302985,13-03-2015 00:00,61,70,right,medium,medium,58,54,42,56,54,75,63,66,54,61,75,70,72,42,58,66,55,49,42,48,26,28,52,52,61,22,30,31,14,11,14,12,12
1024,207541,302985,18-09-2014 00:00,61,72,right,medium,medium,58,54,42,56,54,75,63,66,54,61,75,70,72,42,58,66,55,49,42,48,26,28,52,52,61,22,30,31,14,11,14,12,12
1025,207541,302985,25-04-2014 00:00,61,73,right,medium,medium,58,54,42,56,54,75,63,66,54,61,73,70,65,42,58,66,55,48,38,48,26,28,52,52,61,22,30,31,14,11,14,12,12
1026,207541,302985,07-02-2014 00:00,61,73,right,medium,medium,58,54,42,56,54,75,63,66,54,61,73,70,65,42,58,66,55,48,38,48,26,28,52,52,61,22,30,31,14,11,14,12,12
1027,207541,302985,15-02-2013 00:00,61,73,right,medium,medium,58,54,42,56,54,75,63,66,54,61,73,70,65,42,58,66,55,48,38,48,26,28,52,52,61,22,30,31,14,11,14,12,12
1028,207541,302985,31-08-2012 00:00,61,73,right,medium,medium,58,54,42,56,54,75,63,66,54,61,73,70,65,42,58,66,55,48,38,48,26,28,52,52,61,22,30,31,14,11,14,12,12
1029,207541,302985,22-02-2012 00:00,61,73,right,medium,medium,58,54,42,56,54,75,63,66,54,61,73,70,65,42,58,66,55,48,38,48,26,28,52,52,61,22,30,31,14,11,14,12,12
1030,207541,302985,22-02-2007 00:00,61,73,right,medium,medium,58,54,42,56,54,75,63,66,54,61,73,70,65,42,58,66,55,48,38,48,26,28,52,52,61,22,30,31,14,11,14,12,12
1031,202153,240556,24-03-2016 00:00,68,71,right,high,medium,63,50,66,66,42,66,40,41,59,64,70,69,69,66,60,48,82,72,72,51,72,70,40,49,55,70,70,71,9,6,7,10,8
1032,202153,240556,21-09-2015 00:00,69,72,right,high,medium,63,50,66,66,42,66,40,41,59,64,70,69,69,66,60,48,82,72,72,51,72,73,40,49,55,70,70,71,9,6,7,10,8
1033,202153,240556,27-03-2015 00:00,66,69,right,high,medium,62,49,65,65,41,65,39,40,58,63,72,71,69,65,60,47,54,72,72,50,71,65,39,48,54,66,67,67,8,5,6,9,7
1034,202153,240556,09-01-2015 00:00,66,69,right,high,medium,62,49,65,65,41,65,39,40,58,63,72,71,69,65,60,47,54,72,72,50,71,65,39,48,54,66,67,67,8,5,6,9,7
1035,202153,240556,18-09-2014 00:00,66,69,right,high,medium,62,49,65,65,41,65,39,40,58,63,72,71,69,65,60,47,54,72,72,50,71,65,39,48,54,66,67,67,8,5,6,9,7
1036,202153,240556,20-09-2013 00:00,66,71,right,high,medium,62,49,65,65,41,65,39,40,58,63,72,71,69,65,60,47,54,72,72,50,71,65,39,48,54,66,67,67,8,5,6,9,7
1037,202153,240556,05-07-2013 00:00,67,74,right,high,medium,66,49,65,67,41,68,39,40,58,64,72,71,71,66,60,47,54,72,74,50,71,66,33,48,54,67,68,68,8,5,6,9,7
1038,202153,240556,15-03-2013 00:00,67,74,right,high,medium,66,49,65,67,41,68,39,40,58,64,72,71,71,66,60,47,54,72,74,50,71,66,33,48,54,67,68,68,8,5,6,9,7
1039,202153,240556,22-02-2013 00:00,68,74,right,high,medium,66,49,65,67,41,68,39,40,58,64,72,71,71,66,60,47,54,72,74,50,71,66,33,48,54,69,70,69,8,5,6,9,7
1040,202153,240556,15-02-2013 00:00,68,75,right,high,medium,66,49,65,67,41,68,39,40,58,64,72,71,71,66,60,47,54,72,74,50,71,66,33,48,54,69,70,69,8,5,6,9,7
1041,202153,240556,31-08-2012 00:00,67,76,right,high,medium,66,49,65,67,41,66,39,40,58,64,72,73,71,66,58,47,56,69,72,50,71,66,33,48,54,65,70,68,8,5,6,9,7
1042,202153,240556,22-02-2012 00:00,69,76,right,high,medium,69,49,65,67,41,69,39,40,55,67,72,74,71,66,58,47,56,69,72,50,71,66,33,48,54,70,72,73,8,5,6,9,7
1043,202153,240556,30-08-2011 00:00,68,74,right,high,medium,69,49,65,70,51,69,39,40,55,69,72,74,71,64,58,47,56,69,72,50,57,66,33,48,54,71,72,66,8,5,6,9,7
1044,202153,240556,22-02-2011 00:00,62,73,right,high,medium,60,49,49,64,41,60,39,37,55,63,65,69,69,61,65,47,65,65,70,50,45,50,35,48,38,67,66,62,8,5,6,9,7
1045,202153,240556,22-02-2007 00:00,62,73,right,high,medium,60,49,49,64,41,60,39,37,55,63,65,69,69,61,65,47,65,65,70,50,45,50,35,48,38,67,66,62,8,5,6,9,7
1046,17880,40938,30-08-2010 00:00,73,75,right,None,o,73,53,59,78,48,70,51,50,74,74,75,76,74,75,75,73,74,77,77,54,74,67,69,75,66,73,74,72,7,5,7,13,10
1047,17880,40938,22-02-2010 00:00,72,75,right,None,o,73,52,57,77,48,69,51,50,74,74,75,76,74,75,75,73,74,77,78,53,74,76,72,75,75,72,72,72,9,20,74,20,20
1048,17880,40938,30-08-2009 00:00,73,75,right,None,o,73,51,56,77,48,68,51,49,74,74,76,77,74,75,75,73,74,78,79,53,74,76,72,75,75,74,75,72,9,20,74,20,20
1049,17880,40938,30-08-2007 00:00,73,75,right,None,o,71,50,56,73,48,66,51,49,72,73,75,76,74,72,75,73,74,78,79,51,72,73,74,75,76,74,75,72,9,20,72,20,20
1050,17880,40938,22-02-2007 00:00,70,72,right,None,o,68,46,56,70,48,66,51,83,63,72,75,74,74,68,75,71,74,78,72,51,51,73,74,75,83,70,70,72,9,10,63,8,12
1051,159580,37422,28-01-2016 00:00,71,71,right,high,medium,82,46,52,61,49,62,59,59,62,66,70,71,69,75,43,67,71,88,80,58,80,75,55,61,46,65,70,69,13,9,12,19,12
1052,159580,37422,30-10-2015 00:00,72,72,right,high,medium,82,46,52,61,49,62,59,59,62,66,72,72,69,75,43,70,71,90,81,58,80,75,55,61,46,65,72,72,13,9,12,19,12
1053,159580,37422,09-10-2015 00:00,72,72,right,high,medium,82,46,52,61,49,62,59,59,62,66,72,72,69,75,43,70,71,90,81,58,80,75,55,61,46,65,72,72,13,9,12,19,12
1054,159580,37422,21-09-2015 00:00,74,74,right,high,medium,82,46,52,61,49,62,59,59,62,66,78,78,69,82,43,70,71,90,81,58,80,75,55,61,46,65,73,74,13,9,12,19,12
1055,159580,37422,03-07-2015 00:00,72,72,right,high,medium,81,45,51,60,48,61,58,58,61,65,78,80,69,81,43,69,71,90,81,57,79,76,54,60,45,61,70,70,12,8,11,18,11
1056,159580,37422,12-06-2015 00:00,72,72,right,high,medium,81,45,51,60,48,61,58,58,61,65,78,80,69,81,43,69,71,90,81,57,79,76,54,60,45,61,70,70,12,8,11,18,11
1057,159580,37422,14-11-2014 00:00,72,72,right,high,medium,81,45,51,60,48,61,58,58,61,65,78,80,69,81,43,69,71,90,81,57,79,76,54,60,45,61,70,70,12,8,11,18,11
1058,159580,37422,18-09-2014 00:00,72,72,right,high,medium,81,45,51,60,48,61,58,58,61,65,78,80,69,81,43,69,71,90,81,57,79,76,54,60,45,61,70,70,12,8,11,18,11
1059,159580,37422,28-03-2014 00:00,72,72,right,high,medium,81,45,51,60,48,61,58,58,61,65,77,79,66,81,43,69,69,88,78,57,79,76,54,60,45,61,70,70,12,8,20,18,22
1060,159580,37422,21-03-2014 00:00,72,72,right,high,medium,81,45,51,60,48,61,58,58,61,65,77,79,66,81,43,69,69,88,78,57,79,76,54,60,45,61,70,70,12,8,20,18,22
1061,159580,37422,07-03-2014 00:00,72,72,right,high,medium,81,45,51,60,48,61,58,58,61,65,77,79,66,81,43,69,69,88,78,57,79,76,54,60,45,61,70,70,12,8,20,18,22
1062,159580,37422,20-09-2013 00:00,73,73,right,high,medium,81,45,51,61,48,68,58,58,68,70,77,79,66,81,43,69,69,88,78,57,79,76,54,60,45,67,73,72,12,8,20,18,22
1063,159580,37422,22-03-2013 00:00,74,74,right,high,medium,81,45,51,61,48,70,58,58,68,74,77,79,66,72,43,73,69,88,78,57,84,78,54,54,45,67,73,77,12,8,20,18,22
1064,159580,37422,15-03-2013 00:00,74,74,right,high,medium,81,45,51,61,48,70,58,58,68,74,77,79,66,72,43,73,69,88,78,57,84,78,54,54,45,67,73,77,12,8,20,18,22
1065,159580,37422,22-02-2013 00:00,73,73,right,high,medium,81,45,51,60,48,71,58,58,67,74,77,79,66,72,43,73,69,86,76,57,75,78,54,54,45,67,71,76,12,8,20,18,22
1066,159580,37422,15-02-2013 00:00,73,73,right,high,medium,81,45,51,60,48,71,58,58,67,74,77,79,66,72,43,73,69,86,76,57,75,78,54,54,45,67,71,76,12,8,20,18,22
1067,159580,37422,31-08-2012 00:00,74,74,right,high,medium,81,45,51,60,48,71,58,58,67,74,77,79,66,81,43,63,69,86,76,57,75,78,54,60,45,67,71,76,12,8,20,18,22
1068,159580,37422,22-02-2012 00:00,71,71,right,high,medium,76,45,56,59,58,71,58,58,67,73,77,79,66,69,43,63,69,82,74,56,76,70,54,60,45,65,71,75,12,8,6,7,6
1069,159580,37422,30-08-2011 00:00,69,69,right,high,medium,76,45,56,59,58,71,58,58,67,73,75,77,61,62,43,63,69,81,71,56,74,64,54,60,45,65,69,73,12,8,20,18,22
1070,159580,37422,30-08-2010 00:00,70,76,right,high,medium,76,45,56,59,58,71,58,58,67,73,77,82,72,62,66,63,69,84,71,56,74,64,54,60,45,65,69,73,12,8,12,8,14
1071,159580,37422,30-08-2009 00:00,67,72,right,high,medium,76,55,56,56,58,71,58,68,74,66,78,77,72,62,66,63,69,78,69,66,63,72,66,60,71,64,68,73,6,20,74,20,20
1072,159580,37422,22-02-2009 00:00,66,72,right,high,medium,76,44,56,45,58,71,58,68,74,66,78,77,72,67,66,52,69,78,69,66,63,72,66,60,71,64,68,73,6,20,74,20,20
1073,159580,37422,30-08-2008 00:00,65,72,right,high,medium,70,44,66,45,58,71,58,68,74,66,73,71,72,67,66,52,69,70,69,66,63,72,66,60,71,64,68,73,6,20,74,20,20
1074,159580,37422,30-08-2007 00:00,67,72,right,high,medium,71,73,67,46,58,72,58,69,75,67,74,72,72,68,66,53,69,71,70,67,64,73,67,60,72,65,69,73,6,20,75,20,20
1075,159580,37422,22-02-2007 00:00,69,72,right,high,medium,71,73,67,72,58,72,58,72,75,67,74,72,72,68,66,69,69,71,70,67,64,73,67,60,72,65,69,73,6,12,75,5,7
1076,187175,114503,09-06-2016 00:00,67,67,right,medium,low,43,78,57,57,64,61,49,42,48,58,77,78,72,63,73,75,47,62,67,65,52,34,64,44,45,34,31,23,16,15,7,12,13
1077,187175,114503,11-02-2016 00:00,67,67,right,medium,low,43,78,57,57,64,61,49,42,48,58,77,78,72,63,73,75,47,62,67,65,52,34,64,44,45,34,31,23,16,15,7,12,13
1078,187175,114503,21-09-2015 00:00,67,67,right,medium,low,43,78,57,57,64,61,49,42,48,58,77,78,72,63,73,75,47,62,67,65,52,34,64,44,45,34,31,23,16,15,7,12,13
1079,187175,114503,20-02-2015 00:00,68,69,right,medium,low,42,73,56,59,65,67,48,41,47,65,82,82,72,65,74,75,74,62,67,69,54,33,62,54,44,33,30,22,15,14,6,11,12
1080,187175,114503,05-12-2014 00:00,69,70,right,medium,low,42,75,56,59,65,68,48,41,47,66,84,89,74,65,75,76,80,62,68,70,59,33,62,54,44,33,30,22,15,14,6,11,12
1081,187175,114503,07-11-2014 00:00,69,70,right,medium,low,45,75,56,59,58,68,48,41,47,67,85,91,74,65,75,77,84,62,68,68,59,33,62,54,44,33,35,26,15,14,6,11,12
1082,187175,114503,10-10-2014 00:00,68,70,right,medium,low,45,74,52,57,58,68,48,41,42,65,85,91,74,65,74,77,84,62,66,66,59,33,62,54,44,33,35,26,15,14,6,11,12
1083,187175,114503,18-09-2014 00:00,68,70,right,medium,low,45,74,52,57,58,68,48,41,42,65,85,91,74,65,74,77,84,62,62,66,59,33,62,54,44,33,35,26,15,14,6,11,12
1084,187175,114503,31-08-2012 00:00,68,70,right,medium,low,45,74,52,57,58,68,48,41,42,65,85,91,74,65,74,77,84,62,62,66,59,33,62,54,44,33,35,26,15,14,6,11,12
1085,187175,114503,22-02-2012 00:00,61,64,right,medium,medium,45,65,52,55,58,63,48,41,42,63,85,84,74,65,74,77,84,62,62,57,59,33,63,54,44,33,35,26,15,14,6,11,12
1086,187175,114503,30-08-2011 00:00,60,63,right,medium,medium,44,64,51,54,57,62,47,40,41,62,83,83,72,56,73,76,77,61,61,56,58,32,62,53,43,32,39,25,15,14,6,11,12
1087,187175,114503,30-08-2010 00:00,62,74,right,medium,medium,44,64,51,54,57,62,47,40,41,62,80,83,65,56,59,76,53,59,59,56,58,32,62,53,43,32,39,25,15,14,6,11,12
1088,187175,114503,22-02-2010 00:00,65,74,right,medium,medium,46,66,53,56,57,64,47,42,43,64,80,83,65,56,59,73,53,59,59,58,58,51,58,53,56,32,39,25,9,22,43,22,22
1089,187175,114503,30-08-2009 00:00,63,68,right,medium,medium,46,66,53,49,57,64,47,42,43,64,76,74,65,56,59,67,53,59,59,58,58,51,58,53,56,32,39,25,9,22,43,22,22
1090,187175,114503,30-08-2008 00:00,63,68,right,medium,medium,46,66,53,49,57,64,47,42,43,63,70,69,65,58,59,69,53,59,62,58,65,51,58,53,56,32,39,25,9,22,43,22,22
1091,187175,114503,22-02-2007 00:00,63,68,right,medium,medium,46,66,53,49,57,64,47,42,43,63,70,69,65,58,59,69,53,59,62,58,65,51,58,53,56,32,39,25,9,22,43,22,22
1092,163423,27277,21-09-2015 00:00,75,75,right,medium,medium,69,65,77,74,75,79,63,58,72,80,73,77,74,74,56,84,65,73,83,70,77,72,75,77,74,69,74,73,13,7,13,9,12
1093,163423,27277,13-03-2015 00:00,75,75,right,medium,medium,68,64,76,73,74,78,62,57,71,79,73,77,74,73,56,83,65,73,85,69,76,71,74,76,73,68,73,72,12,6,12,8,11
1094,163423,27277,16-01-2015 00:00,75,75,right,medium,medium,72,64,76,73,74,81,62,57,71,80,73,77,74,73,56,83,65,76,85,70,79,71,76,76,73,68,73,72,12,6,12,8,11
1095,163423,27277,19-12-2014 00:00,76,76,right,medium,medium,72,64,76,73,74,83,62,57,71,81,73,77,74,73,56,83,65,76,85,70,79,71,78,76,73,68,73,72,12,6,12,8,11
1096,163423,27277,18-09-2014 00:00,76,76,right,medium,medium,72,64,76,73,74,83,62,57,71,81,73,77,74,73,56,83,65,76,85,70,79,71,78,76,73,68,73,72,12,6,12,8,11
1097,163423,27277,18-04-2014 00:00,76,79,right,medium,medium,72,64,76,73,74,83,62,57,71,82,76,77,74,73,56,83,65,76,85,70,79,71,75,78,73,68,73,72,12,6,12,8,11
1098,163423,27277,04-04-2014 00:00,76,79,right,medium,medium,72,64,76,73,74,83,62,57,71,82,76,77,74,73,56,83,65,76,85,70,79,71,75,78,73,68,73,72,12,6,12,8,11
1099,163423,27277,21-03-2014 00:00,76,79,right,medium,medium,72,64,76,73,74,82,62,57,71,82,76,77,74,73,56,83,65,76,85,70,81,71,75,78,73,68,73,72,12,6,12,8,11
1100,163423,27277,14-02-2014 00:00,76,77,right,medium,medium,72,64,76,73,74,84,62,57,71,83,76,77,74,73,56,83,65,76,85,70,81,71,78,76,73,68,73,72,12,6,12,8,11
1101,163423,27277,10-01-2014 00:00,77,79,right,medium,medium,72,64,76,73,74,84,62,57,71,83,76,77,74,73,56,83,65,76,85,70,81,71,78,78,73,68,73,72,12,6,12,8,11
1102,163423,27277,06-12-2013 00:00,77,81,right,medium,medium,72,64,76,73,74,84,62,57,71,83,77,78,74,73,56,83,65,78,85,70,81,71,78,78,73,71,73,72,12,6,12,8,11
1103,163423,27277,20-09-2013 00:00,77,81,right,medium,medium,72,64,76,73,74,84,62,57,71,83,77,78,74,73,56,83,65,78,85,70,81,71,78,78,73,71,73,72,12,6,12,8,11
1104,163423,27277,16-08-2013 00:00,77,81,right,medium,medium,72,64,76,73,77,83,62,57,71,82,79,79,74,73,56,83,65,78,85,70,81,71,78,78,73,71,73,72,12,6,12,8,11
1105,163423,27277,17-05-2013 00:00,77,81,right,medium,medium,72,64,76,73,77,83,62,57,71,82,79,79,74,73,56,83,65,78,85,70,81,71,78,78,73,71,73,72,12,6,12,8,11
1106,163423,27277,22-03-2013 00:00,77,81,right,medium,medium,72,64,76,73,77,83,62,57,71,82,79,79,76,73,57,83,65,78,85,70,81,71,78,78,73,71,73,72,12,6,12,8,11
1107,163423,27277,15-02-2013 00:00,77,81,right,medium,medium,72,64,76,73,77,83,62,57,71,82,79,79,76,73,57,83,65,78,85,70,81,71,78,78,73,71,73,72,12,6,12,8,11
1108,163423,27277,31-08-2012 00:00,76,79,right,medium,medium,72,74,76,73,77,83,62,57,71,82,79,79,76,73,57,83,65,78,84,70,81,71,78,78,73,71,73,72,12,6,12,8,11
1109,163423,27277,22-02-2012 00:00,76,79,right,medium,medium,72,74,76,73,77,86,62,57,71,85,79,78,76,73,57,83,65,82,84,70,81,71,78,78,73,71,73,72,12,6,12,8,11
1110,163423,27277,30-08-2011 00:00,77,79,right,medium,medium,72,74,76,73,77,86,62,57,71,85,77,79,76,73,57,83,65,82,84,70,81,74,78,78,73,71,73,72,12,6,12,8,11
1111,163423,27277,22-02-2011 00:00,78,86,right,medium,medium,72,78,76,73,77,86,62,57,71,85,82,82,79,83,84,83,85,82,84,70,81,77,78,78,56,72,74,73,12,6,12,8,11
1112,163423,27277,30-08-2010 00:00,79,86,right,medium,medium,65,80,75,81,67,84,59,37,75,83,78,80,75,83,82,83,85,80,86,68,81,77,78,78,46,73,73,74,12,6,12,8,11
1113,163423,27277,22-02-2010 00:00,79,86,right,medium,medium,65,78,73,80,67,84,59,34,73,83,78,82,75,83,82,83,85,83,86,68,81,73,82,78,84,71,72,74,3,21,73,21,21
1114,163423,27277,30-08-2009 00:00,78,83,right,medium,medium,65,78,71,80,67,81,59,34,73,80,78,82,75,83,82,83,85,83,86,63,81,70,82,78,80,70,72,74,3,21,73,21,21
1115,163423,27277,22-02-2009 00:00,76,81,right,medium,medium,61,72,71,80,67,77,59,34,73,78,76,80,75,78,82,84,85,83,85,62,78,65,75,78,79,70,72,74,3,21,73,21,21
1116,163423,27277,30-08-2008 00:00,75,81,right,medium,medium,61,41,78,80,67,72,59,34,71,76,74,69,75,78,82,84,85,83,85,62,78,65,75,78,79,62,78,74,3,21,71,21,21
1117,163423,27277,30-08-2007 00:00,74,81,right,medium,medium,59,41,72,73,67,62,59,34,68,72,74,69,75,72,82,53,85,80,83,54,80,67,70,78,71,69,73,74,3,21,68,21,21
1118,163423,27277,22-02-2007 00:00,73,74,right,medium,medium,64,67,79,77,67,59,59,69,67,73,73,77,75,72,82,61,85,78,80,64,76,67,70,78,69,68,73,74,13,7,67,6,5
1119,138675,181344,30-08-2010 00:00,62,65,right,0,_0,41,63,66,54,53,54,36,32,44,57,67,60,54,61,81,70,73,64,82,45,49,24,65,50,46,19,22,21,7,15,6,5,6
1120,138675,181344,30-08-2009 00:00,62,65,right,0,_0,41,63,66,54,53,54,36,32,44,57,67,60,54,61,81,70,73,64,82,45,49,56,58,50,57,22,22,21,3,22,44,22,22
1121,138675,181344,22-02-2007 00:00,62,65,right,0,_0,41,63,66,54,53,54,36,32,44,57,67,60,54,61,81,70,73,64,82,45,49,56,58,50,57,22,22,21,3,22,44,22,22
1122,225541,581141,21-09-2015 00:00,61,70,right,medium,medium,33,65,67,59,52,63,45,43,42,61,64,65,59,59,69,59,66,62,57,55,33,13,58,50,72,22,23,21,6,14,12,7,11
1123,225541,581141,03-07-2015 00:00,60,69,right,medium,medium,32,64,66,58,51,62,44,42,41,60,64,65,59,58,69,58,67,62,57,54,32,25,57,49,71,21,22,20,5,13,11,6,10
1124,225541,581141,12-06-2015 00:00,60,69,right,medium,medium,32,64,66,58,51,62,44,42,41,60,64,65,59,58,69,58,67,62,57,54,32,25,57,49,71,21,22,20,5,13,11,6,10
1125,225541,581141,14-11-2014 00:00,60,69,right,medium,medium,32,64,66,58,51,62,44,42,41,60,64,65,59,58,69,58,67,62,57,54,32,25,57,49,71,21,22,20,5,13,11,6,10
1126,225541,581141,10-10-2014 00:00,60,69,right,medium,medium,32,64,66,58,51,62,44,42,41,60,64,65,59,58,69,58,67,62,57,54,32,25,57,49,71,21,22,20,5,13,11,6,10
1127,225541,581141,18-09-2014 00:00,60,69,right,medium,medium,32,64,66,58,51,62,44,42,41,60,64,65,59,58,69,58,67,62,57,54,32,25,57,49,71,21,22,20,5,13,11,6,10
1128,225541,581141,22-02-2007 00:00,60,69,right,medium,medium,32,64,66,58,51,62,44,42,41,60,64,65,59,58,69,58,67,62,57,54,32,25,57,49,71,21,22,20,5,13,11,6,10
1129,218548,80592,01-04-2015 00:00,65,65,right,None,1,56,61,64,58,56,66,38,45,38,62,81,80,78,64,74,68,84,66,68,58,58,38,66,60,64,23,34,36,9,10,7,11,13
1130,218548,80592,20-03-2015 00:00,65,66,right,None,1,56,61,64,58,56,66,38,45,38,62,81,80,78,64,74,68,84,66,68,58,58,38,66,60,64,23,34,36,9,10,7,11,13
1131,218548,80592,13-02-2015 00:00,65,66,right,None,1,56,61,65,58,56,66,38,45,38,62,83,81,78,64,74,68,84,66,68,58,58,38,66,60,64,23,34,36,9,10,7,11,13
1132,218548,80592,23-01-2015 00:00,67,68,right,None,1,56,63,67,58,56,68,38,45,38,66,85,83,78,65,76,68,86,73,71,58,58,38,67,60,66,23,25,22,9,10,7,11,13
1133,218548,80592,10-10-2014 00:00,67,68,right,None,1,56,63,67,58,56,68,38,45,38,66,85,83,78,65,76,68,86,73,71,58,58,38,67,60,66,23,25,22,9,10,7,11,13
1134,218548,80592,18-09-2014 00:00,67,68,right,None,1,56,63,68,58,56,68,38,45,38,66,85,83,78,66,76,69,86,73,71,58,58,38,67,60,66,23,25,22,9,10,7,11,13
1135,218548,80592,07-03-2014 00:00,67,69,right,None,1,56,62,69,58,56,68,38,45,38,66,85,83,78,66,76,69,84,73,71,58,58,38,67,60,66,23,25,22,9,10,7,11,13
1136,218548,80592,13-12-2013 00:00,67,69,right,None,1,56,62,69,64,56,68,38,45,38,65,85,83,78,66,76,69,84,73,71,58,58,38,67,60,66,23,25,22,9,10,7,11,13
1137,218548,80592,29-11-2013 00:00,67,69,right,None,1,56,63,69,64,56,68,38,45,38,65,85,83,78,66,76,69,84,73,71,58,58,38,67,60,66,23,25,22,9,10,7,11,13
1138,218548,80592,15-11-2013 00:00,67,69,right,None,1,56,63,69,64,56,68,38,45,38,65,85,83,78,66,76,69,84,73,71,58,58,38,67,63,66,23,25,22,9,10,7,11,13
1139,218548,80592,08-11-2013 00:00,68,72,right,None,1,56,64,71,64,58,68,38,45,38,65,85,83,78,67,71,69,84,73,72,58,58,38,68,64,66,23,25,22,9,10,7,11,13
1140,218548,80592,11-10-2013 00:00,68,72,right,None,1,56,67,71,64,58,66,38,45,38,64,83,85,78,67,71,69,84,73,72,58,58,38,68,64,66,23,25,22,9,10,7,11,13
1141,218548,80592,27-09-2013 00:00,68,72,right,None,1,56,67,71,64,58,66,38,45,38,64,81,83,78,67,71,69,84,73,72,58,58,38,68,64,66,23,25,22,9,10,7,11,13
1142,218548,80592,20-09-2013 00:00,68,72,right,None,1,56,67,71,64,58,66,38,45,38,64,81,83,78,67,71,69,84,73,72,58,58,38,68,65,66,23,25,22,9,10,7,11,13
1143,218548,80592,22-02-2007 00:00,68,72,right,None,1,56,67,71,64,58,66,38,45,38,64,81,83,78,67,71,69,84,73,72,58,58,38,68,65,66,23,25,22,9,10,7,11,13
1144,159566,165706,28-04-2016 00:00,73,73,right,medium,medium,69,57,47,85,47,60,81,72,82,73,49,38,61,70,59,77,33,66,61,73,70,68,64,76,63,68,71,65,10,8,6,11,10
1145,159566,165706,10-03-2016 00:00,73,73,right,medium,medium,69,57,47,85,47,60,81,72,82,73,49,38,61,70,59,77,33,66,61,73,65,62,64,76,63,59,68,60,10,8,6,11,10
1146,159566,165706,16-10-2015 00:00,73,73,right,medium,medium,69,57,47,85,47,60,81,72,82,73,49,38,61,70,59,77,33,66,61,73,65,62,64,76,63,59,68,60,10,8,6,11,10
1147,159566,165706,21-09-2015 00:00,73,73,right,medium,medium,69,57,47,85,47,60,81,72,82,73,51,49,61,70,59,77,33,66,61,73,65,62,64,76,63,59,68,60,10,8,6,11,10
1148,159566,165706,17-04-2015 00:00,71,71,right,medium,low,68,57,46,82,46,59,81,71,82,71,51,53,61,63,59,77,33,73,61,74,64,56,66,75,62,49,59,45,9,7,5,10,9
1149,159566,165706,06-03-2015 00:00,71,72,right,medium,low,68,57,46,82,46,59,81,71,82,71,51,53,61,63,59,77,33,73,61,74,64,56,66,75,62,49,59,45,9,7,5,10,9
1150,159566,165706,19-12-2014 00:00,71,71,right,medium,low,68,57,46,82,46,59,81,71,82,71,51,53,61,63,59,77,33,73,61,74,64,56,66,75,62,49,59,45,9,7,5,10,9
1151,159566,165706,18-09-2014 00:00,71,71,right,medium,low,68,57,46,82,46,59,81,71,82,71,51,53,61,63,59,77,33,73,61,74,64,56,66,75,62,49,59,45,9,7,5,10,9
1152,159566,165706,11-04-2014 00:00,71,73,right,medium,low,68,57,46,80,46,59,81,71,82,71,55,55,61,63,59,77,35,74,61,74,64,56,66,75,62,49,59,45,9,7,5,10,9
1153,159566,165706,08-11-2013 00:00,71,73,right,medium,low,68,57,46,80,46,59,81,71,82,71,55,55,61,63,59,77,35,74,61,74,64,56,66,75,62,49,59,45,9,7,5,10,9
1154,159566,165706,18-10-2013 00:00,71,73,right,medium,low,68,57,46,80,46,59,81,71,82,71,55,55,61,63,59,77,35,74,61,74,64,56,66,75,62,49,59,45,9,7,5,10,9
1155,159566,165706,20-09-2013 00:00,71,73,right,medium,low,68,57,46,80,46,59,81,71,82,71,55,55,61,63,59,77,35,74,61,74,64,56,66,75,62,49,59,45,9,7,5,10,9
1156,159566,165706,17-05-2013 00:00,71,73,right,medium,low,68,57,46,80,46,59,81,71,82,71,56,57,61,63,59,77,37,74,61,74,64,56,66,75,62,49,59,45,9,7,5,10,9
1157,159566,165706,19-04-2013 00:00,69,69,right,medium,low,68,57,46,77,46,59,81,71,81,68,56,57,61,63,59,77,37,73,61,74,64,53,66,72,62,49,59,45,9,7,5,10,9
1158,159566,165706,22-03-2013 00:00,67,69,right,medium,low,68,57,46,77,46,59,81,71,81,68,56,57,61,57,59,77,37,59,61,74,55,49,61,72,62,49,52,45,9,7,5,10,9
1159,159566,165706,22-02-2013 00:00,67,69,right,medium,low,68,57,46,77,46,59,81,71,81,68,56,57,61,57,59,77,37,59,61,74,55,49,61,72,62,49,52,45,9,7,5,10,9
1160,159566,165706,15-02-2013 00:00,67,69,right,medium,low,68,57,46,77,46,59,81,71,81,68,56,57,61,57,59,77,37,59,61,74,55,49,61,72,62,49,52,45,9,7,5,10,9
1161,159566,165706,31-08-2012 00:00,67,69,right,medium,low,68,57,46,75,46,59,81,71,81,68,56,57,61,55,59,77,37,69,61,73,55,49,61,72,62,49,52,45,9,7,5,10,9
